Name,Uncalibrated,Histogram Binning,Isotonic Regression,Temperature Scaling,Beta Calibration,BC am,BC ab
blurdetail_f_sample_100,0.1555267828702927,0.15943678682049114,0.11363717630505563,0.02867307735813988,0.05230623112784492,0.041965577652057016,0.04827321034338738
blurdetail_f_sample_242,0.11709010914795928,0.2404399769504865,0.2005313249760204,0.05479540867937937,0.10429878042803871,0.10505844434102377,0.11525908400615055
blurdetail_f_sample_32,0.18725566776262387,0.2096020664936967,0.189088995622264,0.08385742853085203,0.09719542860984806,0.06832478763328659,0.09647000127368506
blurdetail_f_sample_376,0.16462399491005472,0.3300305537382762,0.19161823838949207,0.10179459747340944,0.1486334080662992,0.11282789708839523,0.13110735105143656
blurdetail_f_sample_498,0.13867262608475162,0.20112336327632271,0.1799543376101388,0.052892106142308964,0.10196184746093222,0.08383738906847106,0.07177221284972295
blurdetail_f_sharp_100,0.15417331470383536,0.24615269021855457,0.16529995716280407,0.061909480856524576,0.08341384973790908,0.07559515196416113,0.10006750735971663
blurdetail_f_sharp_242,0.14615721489820216,0.20247663554218082,0.14401693186826175,0.044541182344158485,0.0676331204507086,0.07481645302640069,0.052283988777134145
blurdetail_f_sharp_32,0.1883642022477256,0.1536368222369088,0.12427859678864481,0.0837545756002267,0.06363648709323672,0.0709486084845331,0.09469675312439602
blurdetail_f_sharp_376,0.17827073655194706,0.17427239421341154,0.0834710922671689,0.05816914301779534,0.03744186709324519,0.050821454359425436,0.055278627044624766
blurdetail_f_sharp_498,0.16259546866019564,0.12269358980986807,0.12194095154603321,0.030500868161519354,0.04258426813615693,0.04522570070293213,0.05636535553468596
blurdetail_f_smooth_100,0.16134847728742494,0.16893179721302456,0.11214909447564021,0.04569902959797118,0.03645053620139758,0.034065321485201534,0.04385585117671222
blurdetail_f_smooth_242,0.11110768961409727,0.2463119173215495,0.17661156508657666,0.03992967579927711,0.06263480903373825,0.06612274800737698,0.049494033025370726
blurdetail_f_smooth_32,0.15693782647450763,0.17356016205416785,0.08337376316388445,0.0501892444325818,0.04245090193218655,0.040921064747704405,0.041131855332189146
blurdetail_f_smooth_376,0.15261925230423606,0.21700357470247478,0.12080823719501496,0.04454760072959795,0.06704272550013331,0.05455973075495825,0.06165243768029741
blurdetail_f_smooth_498,0.17832431962092715,0.18000627620352638,0.2371746025979519,0.03021306576000317,0.05314917210075587,0.04873104564017718,0.06058288668592772
blurdetail_f_blur_376,0.3520683313575056,0.17421971889005766,0.11910850640800265,0.07445392477843496,0.05046591599782308,0.05704368566473325,0.1469761291146279
blurdetail_f_blur_498,0.3427119102908506,0.15255237814452915,0.15863948191205662,0.06250639544592963,0.07179886347717708,0.08061819862988259,0.12717399825652442
blurdetail_f_detail_100,0.1645508449276288,0.17428813608156307,0.12288379528456264,0.02437033143308428,0.047595901936292644,0.03930095675918791,0.05252504532535871
blurdetail_f_detail_242,0.12199882725046743,0.20540250433815854,0.19411043148901727,0.046212221508224814,0.09861095835765203,0.11570626936025089,0.08867635597785316
blurdetail_f_detail_32,0.18264215025636887,0.19534330050150553,0.10637081780367429,0.07807287022471426,0.07738970501555337,0.052747591899500956,0.089937867489126
blurdetail_f_detail_376,0.17288308487998116,0.14237920486264757,0.08866827994585037,0.04280807349416947,0.040181963029834955,0.043289639254411066,0.0785690167049567
blurdetail_f_detail_498,0.13680897143152027,0.1320901729166508,0.1026639670961433,0.039201909171210414,0.03343549670444595,0.034018651412593026,0.024487431181801703
blurdetail_f_edge_enhance_100,0.26423094216320253,0.15790548890829087,0.15719393849372865,0.06026118569903903,0.07778420805931092,0.07318290647533206,0.12886614392201107
blurdetail_f_edge_enhance_242,0.37863225762214925,0.1038746829993195,0.15994032916095519,0.07329696935084129,0.03139245635933347,0.05066583991050719,0.1356446384059058
blurdetail_f_edge_enhance_32,0.3761631872918871,0.11304790347814563,0.1081185648838679,0.08199829732378325,0.049533575773239136,0.08884128239419724,0.15003121054834792
blurdetail_f_edge_enhance_376,0.451070254445076,0.10949855751461454,0.136136720445421,0.08106282526420222,0.042108833591143285,0.06136157087153858,0.14587940898206503
blurdetail_f_blur_32,0.30577545646164156,0.19803175209297075,0.09043538474374348,0.03253692232900195,0.02985905802912182,0.038380580693483365,0.07743737856547038
blurdetail_f_edge_enhance_498,0.2701931067638927,0.14294784413443673,0.14310596788922947,0.05073315163453417,0.06062240199910268,0.06392861776881748,0.13012677643034193
blurdetail_f_blur_100,0.296561065564553,0.13588642603821224,0.14952157621582352,0.03170293680495686,0.0748570467862818,0.0634695217344496,0.10820754690302743
blurdetail_f_blur_242,0.29886671899921363,0.1690366523298952,0.18894694611430166,0.08312988624804549,0.0934630962047312,0.10808266927798589,0.1311433374053902
