Name,Uncalibrated,Histogram Binning,Isotonic Regression,Temperature Scaling,Beta Calibration,BC am,BC ab
sample_100,0.3015740371563218,0.5281604477337429,0.25443757687296187,0.19018794247444637,0.18989065289497375,0.1899224136556898,0.17144385359504005
blur_100,0.6427477521471457,0.7533119916915894,0.43115056276321406,0.129712276160717,0.26464156707127884,0.27421124527851737,0.34654538333415985
blur_242,0.4249187862431562,0.34423357539060645,0.5754377727812909,0.9999305009841919,0.6163674592971802,0.3864445663415469,0.23149485399848535
blur_32,0.5251254218967021,0.3224387466907501,0.3440143651432462,0.1825983226299286,0.37282851338386536,0.33876675596603983,0.2742759625790483
blur_376,0.4627682868256626,0.8306954503059387,0.45553527207210154,0.13182494044303894,0.1133785206696083,0.2095578626582496,0.16602379962017655
blur_498,0.8001349866390228,0.28561239090620305,0.6416700998942058,0.4773555397987366,0.20655713204679815,0.24893127910552493,0.3019343540072441
detail_100,0.21042844818698037,0.3373615254958471,0.22689942004250696,0.15990601397222942,0.12634495593780692,0.09779564064481983,0.20257695290175348
detail_242,0.20135311089770896,0.9334235191345215,0.43464862094449175,0.08737722331402342,0.18858682816145855,0.1715464799591665,0.19515569508075714
detail_32,0.22230591256934473,0.4482631165730325,0.29379486925197096,0.1782691010407039,0.1356765367883317,0.18947115540504456,0.19750532507896423
detail_376,0.3290034845227101,0.43546719700098035,0.21556342878038914,0.18205627302328745,0.180964138507843,0.17949213832616806,0.21764077842235569
detail_498,0.26271176841897026,0.6903960704803467,0.29312653876841066,0.11507010261217752,0.19031548500061035,0.1730996718009313,0.19036343480859483
edge_enhance_100,0.3272061802677273,0.33776182157021983,0.23095659573872884,0.09502516241816739,0.1853879193464915,0.18611174449324608,0.13115812440713248
edge_enhance_242,0.5009015219552176,0.904822051525116,0.2701195925474167,0.12860072266898656,0.16586912379545315,0.1865526689932897,0.25038457518876206
edge_enhance_32,0.3851099032074658,0.7962269008159638,0.26007554847366954,0.1296852007508278,0.16318297295859363,0.16939547187403636,0.25061437487602234
edge_enhance_376,0.35596311688423166,0.5514056881268818,0.3831254105637039,0.5154109385053991,0.28516885551434124,0.4392180848812711,0.3199956019719442
edge_enhance_498,0.48611192478991977,0.9535603523254395,0.3117024526000023,0.12464125826954842,0.1295744270989389,0.21703351959586145,0.32940268718590165
sample_242,0.20871386607487996,0.368747345606486,0.3932075103123983,0.1254381537437439,0.18400592463357107,0.1519567140511104,0.17951522037094714
sample_32,0.8223246559500694,0.42776797991245985,0.26461954663197196,0.3648660738359798,0.14023630898825978,0.15177212903896967,0.18401529639959335
sample_376,0.28384486102221307,0.6149859769003732,0.28421528495493387,0.2544700646400452,0.25050834525715215,0.2057108558990337,0.2275001808654431
sample_498,0.24075499176979065,0.48123860359191895,0.2172285620717035,0.1709736535946528,0.19561484456062317,0.1871505230665207,0.18861783625649625
sharp_100,0.21053399393955868,0.44480199173644736,0.25742486352292593,0.11588584029511229,0.1755797368915457,0.14110902127097635,0.188887653251489
sharp_242,0.2970568952815873,0.4768180795337843,0.5108050022806441,0.1352964950644452,0.1970825132935546,0.12627221673142675,0.25033626407384874
sharp_32,0.27509565591812124,0.3599388897418976,0.3224349541867033,0.13825481065682005,0.21279214196285967,0.20364884535471595,0.8161950260400772
sharp_376,0.32998883069216556,0.4617553121513791,0.319252623539222,0.25989772379398346,0.19584687054157257,0.1954135000705719,0.25958386274773304
sharp_498,0.27053055552875294,0.31390730680330936,0.8076106309890747,0.10226749877134958,0.19368506595492363,0.08491823415864597,0.17988774180412292
smooth_100,0.3099914001381915,0.44209722280502317,0.3754633652580367,0.2708143512407939,0.22146594524383548,0.5660290457308292,0.2424216200323666
smooth_242,0.2345587807158902,0.369201123714447,0.8098699152469635,0.48033586144447327,0.47737046082814527,0.29027880231539416,0.30163882374763484
smooth_32,0.21136511004332337,0.34719531212822863,0.32742982097418905,0.1337305326704626,0.48539977272351575,0.40969739258289334,0.18730881810188293
smooth_376,0.3630548071476721,0.3775564772742135,0.2837390353282292,0.1767410532786296,0.162423217580432,0.15474634170532225,0.1788816809654236
smooth_498,0.15209551999966303,0.9483960866928101,0.31279340780601306,0.14500717322031656,0.18786531686782837,0.18598448857665062,0.47559824089209235
