Name,Uncalibrated,Histogram Binning,Isotonic Regression,Temperature Scaling,Beta Calibration,BC am,BC ab
blur_100,0.5862784454697056,0.3302965760231018,0.5932899713516235,0.2336759467919668,0.24638515710830688,0.27551643997430797,0.2025324160402472
blur_242,1.0,0.3575819068484836,0.9155313372612,1.0,0.9628625512123108,0.9735634922981262,0.673073410987854
blur_32,0.5113566526108319,0.29694269959991043,0.4790853566311775,0.5383602504928906,0.3325604535639286,0.42009462301547706,0.4348284613411382
blur_376,0.45842562266338016,0.4892768263816834,0.3577950719211783,0.2527289807796479,0.23455982815985588,0.2877816292974683,0.24030782827516883
blur_498,0.34010735821368093,0.3028562319906134,0.4169469224082099,0.13970911502838135,0.12929942033120567,0.12361297845840458,0.17394938402705729
detail_100,0.3438749460073618,0.9421339631080627,0.20177040795485185,0.08306449740680288,0.15194634348154074,0.15140400495794082,0.1281521374152766
detail_242,0.19853529810905463,0.6075874119997025,0.8543633669614792,0.3845096230506897,0.4461641709009807,0.4542945623397827,0.27435479561487836
detail_32,0.4132008531263896,0.34409739732742306,0.24331489864148592,0.13802216947078705,0.19553981721401215,0.1868708332379659,0.20180987361548602
detail_376,0.2076827113548021,0.9559324502944946,0.25329335033893585,0.1844320371747017,0.16752101480960846,0.16808879872163138,0.21060745957968896
detail_498,0.23811548948287964,0.498500308504811,0.30525183227173114,0.18869839087128637,0.1508227636416753,0.10587027958697737,0.1637863139311473
edge_enhance_100,0.4422619483444128,0.3843770980834961,0.34292157491048175,0.2480642555221435,0.29318973173697793,0.4044543827573458,0.3574566881765019
edge_enhance_242,0.4867744967341423,0.800000011920929,0.555178376344534,0.5527793765068054,0.18776063786612618,0.16672810316085818,0.13982966121954798
edge_enhance_32,0.48687638995352756,0.8968318104743958,0.3042040557312451,0.15097102357281578,0.18789155681927994,0.1691265831122527,0.25813478835021386
edge_enhance_376,0.3168161401042232,0.9000362753868103,0.3219883663709774,0.12642159632274086,0.11192050187484082,0.1342801311436822,0.218073369661967
edge_enhance_498,0.37217127445132236,0.8876458406448364,0.28379404693841936,0.19939986890868133,0.14506061077117915,0.09529693249393911,0.134394160764558
sample_100,0.3316759801890752,0.3868098080158233,0.20535805122351936,0.11969761776201654,0.1843976020812988,0.08576070341993774,0.3160386495292187
smooth_498,0.2452328294070799,0.2648944209019343,0.4362323462557631,0.17970120906829837,0.18296848610043526,0.15538109419867396,0.1902752769166144
sample_242,0.08823129895961646,0.9649122953414917,0.9138197302818298,0.13095113933086394,0.07827818591839059,0.2078466475009918,0.0878166226470995
sample_32,0.24434045824823503,0.9341111779212952,0.3444961810457534,0.11833455041050911,0.1847249170144399,0.17569028213620186,0.10037744707531393
sample_376,0.215065512061119,0.6365257898966472,0.34090709686279297,0.17639787991841635,0.19833430647850037,0.13869067506184657,0.18113017082214355
sample_498,0.2939185702575827,0.6156751275062561,0.22844102482000983,0.1859161121149858,0.1883204028461919,0.23907938655817285,0.2135152178898192
sharp_100,0.3406050513299663,0.33588624000549316,0.26330302429921704,0.1888937326364739,0.09780278323609148,0.21639472842216495,0.1354515946136331
sharp_242,0.23699355125427246,0.5324538783593611,0.625,0.1514385060904777,0.28990667206900456,0.2873459905385971,0.17182695504390838
sharp_32,0.33378213921258615,0.8771389126777649,0.2596566944550246,0.13198533654212952,0.18417799224456152,0.17942612086023604,0.23326038420200346
sharp_376,0.24007848898569745,0.9531302452087402,0.2517077104369206,0.13170586940315032,0.21928427201598438,0.17967678606510162,0.18675597574975755
sharp_498,0.3275753554731313,0.3918248147800051,0.41395236849784856,0.12777704000473022,0.1496311705323714,0.13981624704892515,0.2492191974322001
smooth_100,0.8002886921167374,0.394926179857815,0.2571586569150289,0.12840785064559057,0.11640300719361563,0.07217229881148413,0.1831358402967453
smooth_242,0.39362913370132446,0.7142539024353027,0.8426966071128845,0.3508791923522949,0.2752512797974704,0.37377830666880457,0.9896367788314819
smooth_32,0.3005510762680409,0.3991356372833252,0.3687568515249827,0.17092035006183065,0.17786605805158615,0.16779016358096432,0.48148864010969794
smooth_376,0.3580763875836074,0.3311117541405463,0.23912697641745861,0.2171691954135895,0.1541488468647003,0.17332956301314492,0.2629128446181615
