Name,Uncalibrated,Histogram Binning,Isotonic Regression,Temperature Scaling,Beta Calibration,BC am,BC ab
blurdetail_f_sample_100,0.2801081445068121,0.8717203736305237,0.2604247038481665,0.1849334016442299,0.18275849521160126,0.15056685109933216,0.1886196956038475
blurdetail_f_sample_242,0.2776881017618709,0.31009207206351735,0.3562364766792375,0.12857193637777253,0.21572106179370676,0.2241116173756429,0.24303318087647596
blurdetail_f_sample_32,0.31362029910087585,0.9346494972705841,0.35256960758796096,0.16070045017805257,0.18874503406759813,0.21618649311232985,0.19057858994132593
blurdetail_f_sample_376,0.2646882099764688,0.644182848242613,0.36235592073323775,0.17329282065232596,0.24904903364770214,0.25568000078201286,0.22042563279469807
blurdetail_f_sample_498,0.3264663934707642,0.7074978176285238,0.2972430270165205,0.8019438087940216,0.8203904032707214,0.22808002327617843,0.1866894816910779
blurdetail_f_sharp_100,0.29204874707941425,0.7478142082691193,0.2619852125644684,0.18401021510362625,0.189791111435209,0.23033008112836245,0.2397780567407608
blurdetail_f_sharp_242,0.22944052730287834,0.4207768311103185,0.39687631250936783,0.15088394880294798,0.12933477934669046,0.1558844364351697,0.19890298446019483
blurdetail_f_sharp_32,0.38026350177824497,0.40118203891648185,0.24859924890376905,0.14816193954617374,0.19475915531317392,0.18441695381294598,0.26826775570710504
blurdetail_f_sharp_376,0.2823587190359831,0.5425820609797603,0.2827565965532254,0.11149761794318613,0.08553667227427164,0.10355168705185254,0.13019186187358134
blurdetail_f_sharp_498,0.3108001048885175,0.9059008359909058,0.8128092288970947,0.07857485775087703,0.11296462385277994,0.10766690726182904,0.17894539192541326
blurdetail_f_smooth_100,0.2822041369974613,0.3147457991585587,0.6092549445373672,0.1765926033258438,0.17064197858174643,0.1159853258553673,0.1836516186594963
blurdetail_f_smooth_242,0.21003572394450504,0.34606971698147915,0.6879348637802261,0.13268536143004894,0.1837812066078186,0.23247044169625575,0.0828920471730657
blurdetail_f_smooth_32,0.27235185894472846,0.3814503699541092,0.19669809192419052,0.12942634336650372,0.18830888470013937,0.18898168206214905,0.1917812724908193
blurdetail_f_smooth_376,0.25729387115549157,0.9694323539733887,0.37065613519895324,0.1841549766915185,0.2189184904098511,0.13013947245321777,0.18403862416744232
blurdetail_f_smooth_498,0.29628785947958625,0.5746378501256306,0.6107407938768935,0.07568456770218523,0.15796938048133363,0.17882363498210907,0.19785747428735098
blurdetail_f_blur_376,0.5267003637552261,0.4739105867014991,0.4961951782828884,0.3098368982099137,0.11367438005846608,0.18602518637975063,0.24943304193370486
blurdetail_f_blur_498,0.5105478381333144,0.2560017704963684,0.5056784387145723,0.1962952900815893,0.3011475880940755,0.24811608635860938,0.34357464693962264
blurdetail_f_detail_100,0.26878217779673064,0.49122951618612626,0.2562479265711525,0.19505280256271362,0.1585386097431183,0.1619223157564799,0.11374455571174619
blurdetail_f_detail_242,0.23846049819673815,0.6792323470115662,0.39820461140738594,0.09844624042510985,0.23027674406766885,0.22999708010600162,0.2662038207054138
blurdetail_f_detail_32,0.33982529267668726,0.4095251679420471,0.23774421587586403,0.2185905349831427,0.20256201067908866,0.1969473958015442,0.8118762373924255
blurdetail_f_detail_376,0.2760066208632096,0.5656033911203083,0.19503476060166658,0.11767201392274151,0.1944820135831833,0.11949295314346875,0.1697397412878744
blurdetail_f_detail_498,0.8023423701524734,0.3765779038270315,0.2142266301454696,0.11377271396272326,0.14742296934127805,0.10027872484463912,0.17519740760326385
blurdetail_f_edge_enhance_100,0.3939341730990652,0.8713425993919373,0.308682306891396,0.12645923108844964,0.2050437348476355,0.18098850950362189,0.4947386483351389
blurdetail_f_edge_enhance_242,0.5762001480907202,0.5225955898111516,0.38641580797377084,0.3587612509727478,0.11986909497458975,0.11974727114041639,0.2956565568080315
blurdetail_f_edge_enhance_32,0.8152459189295769,0.5205380022525787,0.24315019240302427,0.8696687668561935,0.10288733935010608,0.23023367715331744,0.3365301293485305
blurdetail_f_edge_enhance_376,0.5974099275506574,0.5250923434893291,0.6570567311124599,0.2550996392965317,0.1828524878150538,0.23223385016123455,0.2968878269195557
blurdetail_f_blur_32,0.4095667630735069,0.8513551950454712,0.34354696490547876,0.3262491971254349,0.27092574323926655,0.2802067279815674,0.21905467510223386
blurdetail_f_edge_enhance_498,0.4784084643636431,0.6190263867378234,0.3069532705204827,0.13458713500396058,0.13918368913689438,0.19295971751213076,0.28846045549099264
blurdetail_f_blur_100,0.4473977016239631,0.34446173054831375,0.7298299074172974,0.4446481168270111,0.5257576193128313,0.5238392353057861,0.636275331179301
blurdetail_f_blur_242,0.403422438083811,0.5775042027235031,0.532840890042922,0.8211373090744019,0.37306417437160716,0.42097322456538677,0.35496448539197445
