Name,Uncalibrated,Histogram Binning,Isotonic Regression,Temperature Scaling,Beta Calibration,BC am,BC ab
blurdetail_f_sample_100,37.77777777777778,58.77777777777778,47.77777777777777,37.77777777777778,37.55555555555555,37.66666666666667,38.0
blurdetail_f_sample_242,51.22222222222222,63.333333333333336,59.11111111111111,51.22222222222222,50.333333333333336,51.55555555555556,52.0
blurdetail_f_sample_32,39.77777777777778,55.888888888888886,49.33333333333333,39.77777777777778,39.55555555555556,38.55555555555556,39.44444444444445
blurdetail_f_sample_376,38.888888888888886,53.66666666666667,44.666666666666664,38.888888888888886,38.0,37.55555555555555,38.55555555555556
blurdetail_f_sample_498,33.77777777777777,49.33333333333333,43.666666666666664,33.77777777777777,35.44444444444444,35.0,34.0
blurdetail_f_sharp_100,37.0,52.111111111111114,46.111111111111114,37.0,34.888888888888886,35.22222222222223,37.88888888888889
blurdetail_f_sharp_242,52.55555555555556,68.44444444444444,60.22222222222222,52.55555555555556,51.111111111111114,49.88888888888889,53.0
blurdetail_f_sharp_32,40.11111111111111,54.11111111111111,46.55555555555555,40.11111111111111,36.88888888888889,37.33333333333333,39.888888888888886
blurdetail_f_sharp_376,43.777777777777786,58.55555555555556,45.22222222222222,43.777777777777786,41.55555555555556,40.44444444444445,43.777777777777786
blurdetail_f_sharp_498,38.33333333333333,48.111111111111114,51.77777777777778,38.33333333333333,37.88888888888889,38.11111111111111,37.77777777777778
blurdetail_f_smooth_100,42.22222222222223,61.11111111111111,53.55555555555556,42.22222222222223,39.888888888888886,40.666666666666664,43.333333333333336
blurdetail_f_smooth_242,56.0,72.33333333333333,62.111111111111114,56.0,54.22222222222222,55.22222222222222,55.666666666666664
blurdetail_f_smooth_32,40.33333333333333,60.22222222222222,45.22222222222222,40.33333333333333,39.11111111111111,39.44444444444445,41.666666666666664
blurdetail_f_smooth_376,40.11111111111111,56.111111111111114,47.22222222222222,40.11111111111111,39.11111111111111,38.77777777777778,39.77777777777778
blurdetail_f_smooth_498,37.77777777777778,55.888888888888886,52.88888888888889,37.77777777777778,35.77777777777777,35.44444444444444,37.44444444444445
blurdetail_f_blur_376,62.0,72.55555555555556,63.88888888888889,62.0,54.66666666666667,52.77777777777778,61.666666666666664
blurdetail_f_blur_498,60.22222222222222,71.33333333333333,65.33333333333333,60.22222222222222,56.333333333333336,56.333333333333336,60.66666666666667
blurdetail_f_detail_100,37.44444444444445,53.22222222222222,44.44444444444444,37.44444444444445,36.44444444444444,36.44444444444444,37.77777777777778
blurdetail_f_detail_242,52.22222222222222,65.77777777777777,58.55555555555556,52.22222222222222,52.111111111111114,52.22222222222222,50.888888888888886
blurdetail_f_detail_32,38.44444444444445,50.55555555555556,43.333333333333336,38.44444444444445,36.22222222222222,35.77777777777777,38.55555555555556
blurdetail_f_detail_376,39.666666666666664,55.44444444444444,43.99999999999999,39.666666666666664,36.111111111111114,35.888888888888886,39.77777777777778
blurdetail_f_detail_498,33.33333333333334,54.77777777777778,42.22222222222223,33.33333333333334,34.77777777777777,34.66666666666667,33.111111111111114
blurdetail_f_edge_enhance_100,46.88888888888889,58.0,48.55555555555555,46.88888888888889,42.44444444444444,43.00000000000001,45.88888888888889
blurdetail_f_edge_enhance_242,72.77777777777777,77.77777777777777,69.88888888888889,72.77777777777777,65.22222222222223,62.0,73.77777777777777
blurdetail_f_edge_enhance_32,59.22222222222222,61.55555555555556,54.888888888888886,59.22222222222222,48.44444444444444,46.77777777777777,58.44444444444444
blurdetail_f_edge_enhance_376,74.0,75.33333333333333,69.44444444444444,74.0,65.0,63.77777777777778,72.66666666666667
blurdetail_f_blur_32,63.22222222222222,77.22222222222223,63.88888888888889,63.22222222222222,60.44444444444444,59.44444444444444,63.44444444444444
blurdetail_f_edge_enhance_498,57.111111111111114,69.33333333333334,60.55555555555556,57.111111111111114,53.0,52.666666666666664,56.44444444444445
blurdetail_f_blur_100,61.55555555555556,72.77777777777777,62.333333333333336,61.55555555555556,56.888888888888886,55.888888888888886,61.666666666666664
blurdetail_f_blur_242,74.55555555555556,73.55555555555556,72.66666666666667,74.55555555555556,68.44444444444444,69.88888888888889,72.0
